host,dopant,dopant_Z,dopant_period,defecttype,n_sites,true_best_site,n_tied_true_best_sites,predicted_best_site,exact_site_correct,top2_eligible,true_best_in_predicted_top2,uniform_exact_expectation,uniform_top2_expectation,screening_regret_eV,exact_gain_over_uniform,top2_gain_over_uniform
TaS2,Zn,30,4,adsorbate,4,ads2,1,int2,0,1,0,0.25,0.5,0.1528313800000093,-0.25,-0.5
TaS2,Zr,40,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Ag,47,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Al,13,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,As,33,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Au,79,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.04447801000000551,-0.3333333333333333,0.33333333333333326
TaSe2,B,5,2,interstitial,3,int2,1,int2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Ba,56,6,adsorbate,2,ads2,1,ads1,0,0,,0.5,,0.17345205999998847,-0.5,
TaSe2,Be,4,2,interstitial,3,int2,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.5451626400000009,-0.3333333333333333,0.33333333333333326
TaSe2,Br,35,4,adsorbate,4,ads1,1,ads0,0,1,0,0.25,0.5,0.24089675999999827,-0.25,-0.5
TaSe2,C,6,2,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Ca,20,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Cd,48,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Cl,17,3,adsorbate,3,ads1,1,ads0,0,1,0,0.3333333333333333,0.6666666666666667,0.26443722000001907,-0.3333333333333333,-0.6666666666666667
TaSe2,Cl,17,3,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Co,27,4,interstitial,3,ads2,1,int2,0,1,0,0.3333333333333333,0.6666666666666667,0.25969661999999977,-0.3333333333333333,-0.6666666666666667
TaSe2,Cr,24,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,1.5530776800000012,-0.3333333333333333,0.33333333333333326
TaSe2,Cr,24,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Cs,55,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.03367627000000084,-0.3333333333333333,0.33333333333333326
TaSe2,Cu,29,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,Cu,29,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,F,9,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,F,9,2,interstitial,3,int0,1,int2,0,1,1,0.3333333333333333,0.6666666666666667,0.5218986499999971,-0.3333333333333333,0.33333333333333326
TaSe2,Fe,26,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Fe,26,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Ga,31,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,Ge,32,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TaSe2,Ge,32,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,H,1,1,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
TaSe2,H,1,1,interstitial,4,int2,1,int2,1,1,1,0.25,0.5,0.0,0.75,0.5
TaSe2,Hg,80,6,adsorbate,3,ads0,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.004603180000003704,-0.3333333333333333,0.33333333333333326
TaSe2,I,53,5,adsorbate,3,ads1,1,ads0,0,1,0,0.3333333333333333,0.6666666666666667,0.1952648799999963,-0.3333333333333333,-0.6666666666666667
TaSe2,Ir,77,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,K,19,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Li,3,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Li,3,2,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Lu,71,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,Mg,12,3,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
TaSe2,Mn,25,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Mn,25,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Mo,42,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TaSe2,N,7,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,N,7,2,interstitial,4,int2,1,int2,1,1,1,0.25,0.5,0.0,0.75,0.5
TaSe2,Nb,41,5,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Ni,28,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,O,8,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,O,8,2,interstitial,3,int2,1,int2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,P,15,3,adsorbate,2,ads2,1,ads0,0,0,,0.5,,0.46082221999998296,-0.5,
TaSe2,P,15,3,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Pd,46,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.052283520000003136,-0.3333333333333333,0.33333333333333326
TaSe2,Pt,78,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.07643644000000904,-0.3333333333333333,0.33333333333333326
TaSe2,Rb,37,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Re,75,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,Re,75,6,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Rh,45,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,S,16,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Sb,51,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Sc,21,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,Si,14,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Si,14,3,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Sn,50,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Sn,50,5,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Sr,38,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TaSe2,Tc,43,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TaSe2,Te,52,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Ti,22,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,Tl,81,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.034066570000021605,-0.3333333333333333,0.33333333333333326
TaSe2,V,23,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,V,23,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,W,74,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TaSe2,Xe,54,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TaSe2,Y,39,5,adsorbate,3,ads2,1,int2,0,1,1,0.3333333333333333,0.6666666666666667,1.5361660100000165,-0.3333333333333333,0.33333333333333326
TaSe2,Zn,30,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TaSe2,Zn,30,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TaSe2,Zr,40,5,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
TiO2,Ag,47,5,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Al,13,3,adsorbate,4,ads2,1,int1,0,1,1,0.25,0.5,0.01094432000002149,-0.25,0.5
TiO2,As,33,4,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Au,79,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.15879590999998072,-0.3333333333333333,0.33333333333333326
TiO2,B,5,2,adsorbate,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Ba,56,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TiO2,Be,4,2,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Br,35,4,adsorbate,4,int1,1,ads2,0,1,0,0.25,0.5,0.057843910000030974,-0.25,-0.5
TiO2,C,6,2,adsorbate,3,ads0,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,3.413633570000002,-0.3333333333333333,0.33333333333333326
TiO2,C,6,2,interstitial,2,int1,1,int0,0,0,,0.5,,4.3864743499999586,-0.5,
TiO2,Ca,20,4,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Cd,48,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Cl,17,3,adsorbate,4,int1,1,ads1,0,1,0,0.25,0.5,0.42985713999996766,-0.25,-0.5
TiO2,Co,27,4,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Cr,24,4,adsorbate,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Cs,55,6,adsorbate,4,ads1,1,ads2,0,1,1,0.25,0.5,0.019025790000000153,-0.25,0.5
TiO2,Cu,29,4,adsorbate,4,int1,1,ads1,0,1,1,0.25,0.5,0.22674326999998584,-0.25,0.5
TiO2,F,9,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,F,9,2,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
TiO2,Fe,26,4,adsorbate,4,int1,1,ads1,0,1,1,0.25,0.5,2.5613161899999577,-0.25,0.5
TiO2,Ga,31,4,adsorbate,4,int1,1,ads2,0,1,0,0.25,0.5,0.2533577599999716,-0.25,-0.5
TiO2,Ge,32,4,adsorbate,4,int1,1,ads1,0,1,0,0.25,0.5,0.214659700000027,-0.25,-0.5
TiO2,H,1,1,adsorbate,4,ads0,1,ads0,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Hf,72,6,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Hg,80,6,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,I,53,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Ir,77,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,K,19,4,adsorbate,4,int1,1,ads2,0,1,1,0.25,0.5,0.2163140399999861,-0.25,0.5
TiO2,Li,3,2,adsorbate,4,int1,1,ads2,0,1,0,0.25,0.5,0.3508395999999723,-0.25,-0.5
TiO2,Lu,71,6,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Mg,12,3,adsorbate,4,int1,1,ads2,0,1,1,0.25,0.5,0.7828520900000058,-0.25,0.5
TiO2,Mn,25,4,adsorbate,4,ads2,1,int1,0,1,1,0.25,0.5,0.02798989000001484,-0.25,0.5
TiO2,Mo,42,5,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,N,7,2,adsorbate,3,ads0,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.9934523300000242,-0.3333333333333333,0.33333333333333326
TiO2,N,7,2,interstitial,2,int1,1,int0,0,0,,0.5,,0.6916707400000064,-0.5,
TiO2,Na,11,3,adsorbate,2,int1,1,ads1,0,0,,0.5,,0.2815015399999652,-0.5,
TiO2,Nb,41,5,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Ni,28,4,adsorbate,4,int1,1,ads1,0,1,0,0.25,0.5,0.3050624900000123,-0.25,-0.5
TiO2,Os,76,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,P,15,3,adsorbate,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Pd,46,5,adsorbate,4,ads1,1,ads1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Pt,78,6,adsorbate,4,int1,1,ads2,0,1,0,0.25,0.5,1.5278717799999977,-0.25,-0.5
TiO2,Rb,37,5,adsorbate,4,int1,1,ads1,0,1,0,0.25,0.5,0.17893940999999813,-0.25,-0.5
TiO2,Re,75,6,adsorbate,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
TiO2,Rh,45,5,adsorbate,4,int1,1,ads1,0,1,0,0.25,0.5,0.13933443000001944,-0.25,-0.5
TiO2,Ru,44,5,adsorbate,4,ads2,1,int1,0,1,1,0.25,0.5,0.31280835000001206,-0.25,0.5
TiO2,S,16,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Sb,51,5,adsorbate,2,ads2,1,ads0,0,0,,0.5,,0.27020585000002484,-0.5,
TiO2,Sc,21,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Se,34,4,adsorbate,4,ads0,1,ads0,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Si,14,3,adsorbate,4,ads2,1,int1,0,1,1,0.25,0.5,2.2784828700000053,-0.25,0.5
TiO2,Sn,50,5,adsorbate,4,ads2,1,ads0,0,1,0,0.25,0.5,1.5167770600000379,-0.25,-0.5
TiO2,Sr,38,5,adsorbate,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,Ta,73,6,adsorbate,4,int1,1,ads2,0,1,1,0.25,0.5,0.35147559000000683,-0.25,0.5
TiO2,Tc,43,5,adsorbate,4,ads2,1,int1,0,1,1,0.25,0.5,0.2313837400000125,-0.25,0.5
TiO2,Te,52,5,adsorbate,4,ads0,1,ads2,0,1,0,0.25,0.5,0.056952819999992244,-0.25,-0.5
TiO2,Tl,81,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiO2,V,23,4,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,W,74,6,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
TiO2,Xe,54,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.005484630000012203,-0.3333333333333333,0.33333333333333326
TiO2,Y,39,5,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiO2,Zn,30,4,adsorbate,4,ads1,1,int1,0,1,1,0.25,0.5,0.21633418000004667,-0.25,0.5
TiO2,Zr,40,5,adsorbate,4,int1,1,int1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Ag,47,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Al,13,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,As,33,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,As,33,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Au,79,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,B,5,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TiS2,B,5,2,interstitial,3,int2,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.33425117999999543,-0.3333333333333333,0.33333333333333326
TiS2,Ba,56,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Be,4,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Be,4,2,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Br,35,4,adsorbate,3,ads2,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.7934835199999952,-0.3333333333333333,0.33333333333333326
TiS2,C,6,2,interstitial,4,ads1,1,int0,0,1,1,0.25,0.5,0.9089434299999937,-0.25,0.5
TiS2,Ca,20,4,adsorbate,3,ads2,1,int2,0,1,1,0.3333333333333333,0.6666666666666667,0.5484623399999866,-0.3333333333333333,0.33333333333333326
TiS2,Cd,48,5,adsorbate,4,int2,1,ads1,0,1,0,0.25,0.5,0.2322214400000178,-0.25,-0.5
TiS2,Cl,17,3,adsorbate,4,ads1,1,ads1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Co,27,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TiS2,Co,27,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Cr,24,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TiS2,Cs,55,6,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Cu,29,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Cu,29,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,F,9,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TiS2,Fe,26,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TiS2,Ga,31,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Ga,31,4,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Ge,32,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.24242320000001882,-0.3333333333333333,0.33333333333333326
TiS2,H,1,1,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
TiS2,H,1,1,interstitial,3,int1,1,int1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Hf,72,6,adsorbate,3,int2,1,int2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Hg,80,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.022578799999990906,-0.3333333333333333,0.33333333333333326
TiS2,I,53,5,adsorbate,2,ads1,1,ads0,0,0,,0.5,,0.975770759999989,-0.5,
TiS2,K,19,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Li,3,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Li,3,2,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Lu,71,6,adsorbate,4,int2,1,int2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Mg,12,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Mn,25,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Mo,42,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,N,7,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TiS2,N,7,2,interstitial,4,int2,1,int2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Nb,41,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TiS2,Nb,41,5,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Ni,28,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,O,8,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,P,15,3,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
TiS2,P,15,3,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Pd,46,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TiS2,Rb,37,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Rh,45,5,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Ru,44,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Ru,44,5,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Sb,51,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.1257817400000079,-0.3333333333333333,0.33333333333333326
TiS2,Sc,21,4,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Se,34,4,adsorbate,3,ads0,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.2857701899999938,-0.3333333333333333,0.33333333333333326
TiS2,Se,34,4,interstitial,2,int0,1,int2,0,0,,0.5,,0.39725599999999917,-0.5,
TiS2,Si,14,3,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.35734762999999237,-0.3333333333333333,0.33333333333333326
TiS2,Si,14,3,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Sn,50,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.2138768300000038,-0.3333333333333333,0.33333333333333326
TiS2,Sn,50,5,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Sr,38,5,adsorbate,4,ads2,1,int2,0,1,1,0.25,0.5,0.4262791600000071,-0.25,0.5
TiS2,Ta,73,6,adsorbate,4,int2,1,int2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Tc,43,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Tc,43,5,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Te,52,5,adsorbate,4,ads1,1,ads1,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Tl,81,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.9078781700000036,-0.3333333333333333,0.33333333333333326
TiS2,V,23,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TiS2,W,74,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
TiS2,W,74,6,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
TiS2,Xe,54,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
TiS2,Y,39,5,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Zn,30,4,adsorbate,4,int2,1,int2,1,1,1,0.25,0.5,0.0,0.75,0.5
TiS2,Zr,40,5,adsorbate,4,int2,1,ads2,0,1,1,0.25,0.5,0.3373692700000106,-0.25,0.5
V2CO2,Ag,47,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
V2CO2,Al,13,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
V2CO2,As,33,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
V2CO2,Au,79,6,adsorbate,3,ads0,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.16756301999998868,-0.3333333333333333,-0.6666666666666667
V2CO2,B,5,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
V2CO2,Ba,56,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
V2CO2,Be,4,2,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.7827681399999165,-0.3333333333333333,0.33333333333333326
V2CO2,Be,4,2,interstitial,2,int0,1,int1,0,0,,0.5,,0.5812164699999585,-0.5,
V2CO2,Br,35,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.36460161000002245,-0.3333333333333333,0.33333333333333326
